,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
55,Jalen Duren,DET,7.0,11.1,3.8,5.3,0.0,17.8,10.8,1.8,0.9,0.9,2.2
56,Kel'el Ware,MIA,4.5,8.5,1.3,1.5,1.2,11.5,9.9,0.5,0.9,1.1,1.0
57,De'Aaron Fox,SA,7.5,16.0,3.4,4.3,2.0,20.5,4.2,5.9,1.2,0.3,2.5
58,Ryan Rollins,MIL,6.2,13.4,1.6,2.1,2.3,16.2,4.6,5.5,1.5,0.4,2.3
59,Jaden McDaniels,MIN,5.7,11.0,2.2,2.7,1.4,15.0,4.5,2.8,1.1,1.0,1.6
60,Mark Williams,PHO,4.8,7.3,2.7,3.4,0.0,12.3,8.3,1.1,1.1,1.0,1.0
61,Josh Hart,NY,4.5,9.3,1.5,1.8,1.6,12.1,7.7,5.3,1.3,0.3,2.2
62,Jrue Holiday,POR,5.6,12.8,1.6,2.0,2.3,15.1,5.0,7.1,1.4,0.2,2.6
63,Jaren Jackson Jr.,MEM,7.0,14.5,3.1,4.0,1.7,18.8,5.5,1.8,0.9,1.5,2.2
64,Desmond Bane,ORL,6.9,15.3,3.5,3.8,1.6,18.9,4.5,4.5,0.8,0.5,2.2
65,OG Anunoby,NY,5.5,12.1,3.1,3.8,1.9,16.0,5.5,2.2,1.7,0.7,2.0
66,Trae Young,WAS,5.6,13.5,6.3,7.3,1.8,19.3,1.5,8.9,1.0,0.1,2.6
67,Kyshawn George,WAS,5.6,12.0,1.9,2.5,2.2,15.4,5.6,4.9,1.0,0.9,3.0
68,Deandre Ayton,LAL,6.5,9.5,1.2,1.8,0.0,14.2,8.8,0.9,0.8,1.0,1.6
69,Kristaps Porzingis,ATL,5.6,12.4,3.9,4.7,1.8,17.1,5.1,2.7,0.5,1.3,0.9
70,Andrew Wiggins,MIA,6.1,13.1,1.7,2.2,1.9,15.8,4.9,2.9,1.2,1.1,1.7
71,Grayson Allen,PHO,5.5,13.2,2.0,2.4,3.4,16.4,2.8,3.5,1.6,0.4,1.8
72,Isaiah Hartenstein,OKC,4.8,7.5,1.5,2.4,0.0,11.2,10.4,3.0,1.1,0.8,2.1
73,Collin Gillespie,PHO,4.7,10.7,1.0,1.2,2.9,13.2,4.1,4.9,1.4,0.3,1.7
74,Naz Reid,MIN,5.4,11.4,1.3,1.6,2.4,14.5,6.1,2.4,0.9,0.9,1.6
75,Paul George,PHI,5.4,13.0,2.7,3.1,2.4,15.9,5.3,3.7,1.3,0.5,1.7
76,Brandon Miller,CHA,7.0,16.7,3.0,3.7,2.9,19.8,4.3,3.4,0.9,1.0,2.5
77,Ivica Zubac,LAC,6.3,10.5,2.2,3.0,0.0,14.9,10.8,2.4,0.4,0.9,1.9
78,VJ Edgecombe,PHI,5.8,13.6,1.8,2.3,2.3,15.7,5.3,4.3,1.5,0.5,1.8
79,Jalen Williams,OKC,6.6,14.0,2.9,3.5,0.8,16.8,4.8,5.6,1.3,0.4,2.0
80,Bam Adebayo,MIA,6.3,14.0,3.2,4.2,1.5,17.4,9.6,2.8,0.9,0.8,1.8
81,Zion Williamson,NO,8.3,14.3,5.8,8.2,0.0,22.5,5.8,3.5,1.2,0.6,2.4
82,Keegan Murray,SAC,5.8,13.6,1.6,2.0,1.3,14.6,6.2,1.5,1.2,1.6,1.2
83,Dyson Daniels,ATL,5.2,10.3,1.2,1.9,0.2,11.7,6.6,6.1,1.9,0.5,2.1
84,Jerami Grant,POR,5.9,13.5,5.6,6.5,2.5,19.9,3.9,2.6,0.7,0.6,2.1
85,Miles Bridges,CHA,6.7,15.1,3.3,3.9,2.3,19.1,6.4,3.6,0.5,0.5,1.5
86,Payton Pritchard,BOS,6.2,13.9,1.7,1.9,2.5,16.6,4.5,5.4,0.9,0.1,1.1
87,Tre Jones,CHI,4.3,8.0,3.2,3.7,0.5,12.3,2.8,5.7,1.4,0.2,1.4
88,Donte DiVincenzo,MIN,4.4,10.7,1.3,1.7,3.1,13.2,4.6,4.2,1.3,0.5,1.4
89,Pascal Siakam,IND,8.9,18.3,4.2,6.1,1.8,23.6,6.9,3.9,1.2,0.4,2.2
90,Donovan Clingan,POR,4.3,8.1,1.8,2.7,0.9,11.3,10.9,1.9,0.5,1.3,1.0
91,Zach LaVine,SAC,7.0,14.4,3.2,3.6,2.7,19.8,3.0,2.2,0.7,0.3,2.0
92,Derik Queen,NO,4.9,10.0,2.6,3.4,0.2,12.6,7.5,4.3,1.0,1.0,2.4
93,Nicolas Claxton,BKN,5.2,8.9,2.4,3.8,0.1,12.9,7.6,4.1,0.7,1.4,1.5
94,Matas Buzelis,CHI,5.4,11.2,2.3,3.0,1.8,14.8,5.2,1.8,0.7,1.4,1.7
95,Domantas Sabonis,SAC,6.2,11.8,3.4,4.6,0.3,16.2,11.5,3.7,1.1,0.2,2.9
96,Ja Morant,MEM,6.6,16.2,5.1,5.7,1.0,19.3,3.3,7.8,1.0,0.2,3.5
97,Ajay Mitchell,OKC,5.2,10.7,2.8,3.1,1.1,14.2,3.5,3.6,1.4,0.3,1.5
98,Jarrett Allen,CLE,5.4,8.9,2.7,3.5,0.0,13.4,7.8,2.1,1.0,0.7,1.6
99,Aaron Gordon,DEN,6.2,12.2,3.7,4.6,1.9,18.0,6.4,2.3,0.7,0.2,1.2
100,Ryan Kalkbrenner,CHA,3.7,4.8,1.2,1.7,0.0,8.7,6.3,0.7,0.6,1.6,1.0
101,Darius Garland,CLE,6.5,14.5,2.6,3.0,2.3,18.0,2.5,6.9,0.8,0.1,2.8
102,Quentin Grimes,PHI,4.5,10.3,2.9,3.3,2.2,14.0,4.0,3.8,1.0,0.5,2.1
103,Paolo Banchero,ORL,7.1,15.8,5.7,7.4,1.0,20.9,8.8,5.0,0.7,0.7,2.9
104,Jaylon Tyson,CLE,5.1,9.8,1.2,1.5,2.0,13.4,5.3,2.0,1.0,0.5,1.4
105,Russell Westbrook,SAC,5.6,12.9,2.0,2.9,2.1,15.3,6.3,7.0,1.4,0.2,3.3
106,Andrew Nembhard,IND,6.1,13.7,3.4,4.2,1.8,17.4,2.6,7.2,0.9,0.2,2.2
107,Immanuel Quickley,TOR,5.7,13.4,2.5,3.1,2.5,16.3,4.2,6.1,1.1,0.1,1.7
108,John Collins,LAC,5.0,9.2,1.7,2.1,1.3,13.1,5.0,0.8,0.9,0.9,1.4
109,Luke Kornet,SA,3.2,4.9,1.9,2.2,0.0,8.3,6.9,1.9,0.4,1.3,0.5
110,Jay Huff,IND,3.2,6.8,0.9,1.1,1.4,8.7,3.8,1.3,0.4,2.1,0.8
111,Wendell Carter Jr.,ORL,4.4,8.6,2.5,3.2,1.2,12.5,7.7,2.2,0.7,0.8,1.3
112,P.J. Washington,DAL,5.5,12.1,2.4,3.5,1.3,14.6,7.3,1.9,1.1,1.4,2.2
113,Cam Spencer,MEM,3.9,8.1,1.8,2.0,2.3,11.8,2.7,5.4,0.7,0.1,1.5
114,Neemias Queta,BOS,4.4,6.7,1.3,2.2,0.0,10.2,8.2,1.4,0.8,1.2,0.9
115,Isaiah Stewart,DET,3.9,7.4,1.4,2.0,0.9,10.2,5.6,1.2,0.3,2.0,1.3
116,Reed Sheppard,HOU,4.7,10.6,0.9,1.1,2.5,12.8,2.6,3.2,1.4,0.5,1.2
117,Myles Turner,MIL,3.9,9.4,2.1,2.8,2.2,12.2,5.3,1.6,0.7,1.5,1.0
118,Ayo Dosunmu,CHI,5.4,10.4,1.9,2.3,1.9,14.5,2.6,3.6,0.7,0.3,1.2
119,Shaedon Sharpe,POR,8.1,17.9,3.5,4.5,2.0,21.8,4.5,2.6,1.5,0.1,3.0
120,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
121,Jusuf Nurkic,UTA,4.2,8.2,1.6,2.8,0.6,10.4,10.0,4.3,1.4,0.4,2.4
122,Peyton Watson,DEN,5.0,9.9,2.5,3.4,1.3,13.9,5.0,1.8,1.0,1.0,1.7
123,Anthony Black,ORL,5.7,12.3,2.8,3.9,1.6,15.9,4.1,4.0,1.3,0.6,2.4
124,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
125,Royce O'Neale,PHO,3.6,8.5,0.3,0.5,2.9,10.5,5.1,2.9,1.2,0.3,1.5
126,Kelly Oubre Jr.,PHI,4.9,10.4,1.9,2.4,1.6,13.4,4.8,1.1,1.1,0.8,1.4
127,Santi Aldama,MEM,5.3,11.1,1.8,2.6,1.6,14.0,6.7,3.0,0.9,0.7,1.3
128,Dillon Brooks,PHO,7.6,17.1,3.0,3.6,2.4,20.7,3.3,1.7,1.2,0.1,2.0
129,Tari Eason,HOU,4.5,9.5,0.8,1.2,2.1,12.0,6.0,1.6,1.1,0.6,1.6
130,Sam Merrill,CLE,4.5,9.6,1.3,1.4,3.5,13.8,2.4,2.3,0.7,0.1,0.9
131,Jabari Smith Jr.,HOU,5.5,12.9,2.1,2.8,2.3,15.4,6.9,1.8,0.7,0.8,1.4
132,Cedric Coward,MEM,5.0,10.6,2.4,2.8,1.5,14.0,6.5,2.9,0.5,0.3,1.7
133,Robert Williams III,POR,2.7,3.7,0.6,0.8,0.1,6.0,6.2,1.0,0.6,1.3,0.6
134,Daniel Gafford,DAL,3.0,4.8,1.8,2.3,0.0,7.8,6.5,0.8,0.8,1.3,1.3
135,Naji Marshall,DAL,5.2,9.5,2.8,3.6,0.9,14.1,4.6,2.9,1.1,0.1,1.3
136,Draymond Green,GS,3.2,7.4,0.9,1.3,1.5,8.9,5.8,5.3,0.9,0.7,2.9
137,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
138,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
139,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
140,Stephon Castle,SA,5.7,12.4,4.5,6.2,1.1,17.0,5.0,7.0,1.3,0.2,3.6
141,CJ McCollum,ATL,6.8,15.3,2.4,3.2,2.5,18.6,3.5,3.6,0.7,0.3,1.6
142,Jaime Jaquez Jr.,MIA,6.4,12.1,2.6,3.4,0.4,15.9,5.1,4.6,0.8,0.2,2.2
143,Julian Champagnie,SA,3.6,8.6,1.6,2.0,2.4,11.2,6.3,1.5,0.9,0.4,1.1
144,Collin Sexton,CHA,5.0,10.3,3.6,4.1,1.3,14.9,2.0,4.1,0.8,0.1,2.3
145,T.J. McConnell,IND,4.6,8.5,0.4,0.4,0.4,9.9,2.3,5.1,1.2,0.2,1.2
146,Keldon Johnson,SA,5.1,9.0,2.1,2.7,1.3,13.6,6.2,1.3,0.7,0.1,1.0
147,RJ Barrett,TOR,7.3,14.7,3.1,4.5,1.9,19.6,5.0,3.7,0.8,0.2,1.6
148,Goga Bitadze,ORL,2.6,3.7,1.0,1.4,0.1,6.2,5.3,1.3,0.8,1.2,0.6
149,Miles McBride,NY,4.6,10.4,1.0,1.1,3.1,13.4,2.5,2.7,0.7,0.2,0.8
150,Brandin Podziemski,GS,4.3,9.1,1.7,2.2,1.8,12.0,4.4,3.2,1.1,0.2,1.3
151,Max Christie,DAL,4.3,8.9,1.6,1.9,2.4,12.5,3.4,2.2,0.5,0.4,1.1
152,Toumani Camara,POR,4.6,10.7,1.3,1.8,2.5,12.9,5.0,2.6,1.0,0.5,2.0
153,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
154,Coby White,CHI,6.0,13.1,4.0,5.0,2.3,18.1,3.6,4.5,0.8,0.0,3.0
155,Marcus Smart,LAL,3.2,7.9,1.8,2.0,1.6,9.8,3.2,2.9,1.4,0.3,1.8
156,Al Horford,GS,2.4,6.2,0.5,0.5,1.5,6.8,4.7,2.0,0.8,1.1,1.0
157,Saddiq Bey,NO,5.3,11.9,2.9,3.6,1.6,15.1,5.7,2.2,0.9,0.1,0.6
158,Cason Wallace,OKC,2.8,6.7,0.5,0.6,1.3,7.4,3.1,2.1,2.1,0.2,0.9
159,Tobias Harris,DET,4.8,10.4,2.4,2.8,1.3,13.3,4.7,2.5,0.8,0.2,1.0
160,Davion Mitchell,MIA,3.7,7.7,0.6,1.1,1.1,9.1,2.5,7.3,1.2,0.1,1.7
161,Bobby Portis,MIL,5.2,10.5,0.7,1.0,1.9,13.0,6.5,1.3,0.6,0.2,1.0
162,Sandro Mamukelashvili,TOR,4.0,7.7,1.3,1.7,1.2,10.6,4.8,1.9,0.7,0.6,0.8
163,Bilal Coulibaly,WAS,3.3,8.4,2.6,3.4,1.0,10.1,4.7,2.5,1.4,0.9,1.6
164,Moussa Diabate,CHA,3.1,5.0,1.9,2.8,0.0,8.1,8.4,1.5,0.7,1.0,0.9
165,Ausar Thompson,DET,4.4,8.8,1.9,3.4,0.1,10.9,5.8,2.6,1.5,0.8,1.6
166,Kris Dunn,LAC,3.0,6.2,0.9,1.1,1.2,8.0,2.9,3.1,1.6,0.1,1.3
167,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
168,De'Anthony Melton,GS,3.9,9.2,1.8,2.2,1.4,11.0,2.7,1.8,1.4,0.6,1.3
169,Tim Hardaway Jr.,DEN,4.6,10.0,1.9,2.1,2.9,14.0,2.3,1.4,0.5,0.1,0.5
170,Noah Clowney,BKN,4.0,10.3,3.1,3.9,2.1,13.1,4.3,2.0,0.8,0.9,1.8
171,Egor Demin,BKN,3.6,8.8,0.9,1.0,2.4,10.4,3.0,3.4,0.9,0.4,1.7
172,Kevin Huerter,CHI,4.4,9.5,1.1,1.4,1.6,11.4,3.7,2.5,0.8,0.6,1.2
173,Jalen Smith,CHI,3.4,7.4,1.2,1.7,1.4,9.4,6.8,1.4,0.4,0.9,0.9
174,Jake LaRavia,LAL,3.4,7.5,1.5,2.0,1.2,9.6,4.3,2.0,1.3,0.4,1.0
175,De'Andre Hunter,CLE,4.8,11.2,2.8,3.2,1.7,14.1,4.3,2.2,0.7,0.2,1.6
176,Herbert Jones,NO,3.5,8.8,1.1,1.4,1.4,9.5,3.7,2.3,1.7,0.3,1.3
177,Moses Moody,GS,3.6,8.5,1.3,1.6,2.2,10.6,3.0,1.5,0.9,0.6,0.9
178,Vit Krejci,ATL,3.4,7.2,0.6,0.8,2.5,9.8,2.3,1.6,0.9,0.4,0.7
179,Jordan Poole,NO,4.6,12.0,3.2,3.6,2.7,15.0,1.7,3.1,0.7,0.3,2.0
180,Aaron Nesmith,IND,4.5,12.4,2.2,2.8,2.6,13.7,5.0,2.0,0.7,0.5,1.2
181,Dennis Schroder,SAC,4.3,10.5,2.6,3.2,1.4,12.7,3.2,5.6,0.8,0.2,1.8
182,Mitchell Robinson,NY,1.9,2.9,0.7,1.7,0.0,4.5,9.0,1.1,0.9,1.1,0.7
183,Dominick Barlow,PHI,3.2,5.9,1.2,1.6,0.4,8.1,5.1,1.3,0.8,0.7,1.0
184,Duncan Robinson,DET,4.0,9.1,1.1,1.5,2.9,12.1,2.7,1.9,0.7,0.3,0.7
185,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
186,Kyle Kuzma,MIL,4.8,9.5,2.1,2.8,0.9,12.6,4.6,2.2,0.7,0.5,1.6
187,Jock Landale,MEM,4.4,8.3,1.4,2.1,1.1,11.3,6.3,1.7,0.5,0.5,1.0
188,Andre Drummond,PHI,2.7,5.4,1.1,1.7,0.5,7.0,8.8,0.8,0.6,0.9,0.8
189,Marvin Bagley III,WAS,4.0,6.5,1.8,2.6,0.2,10.1,5.6,1.5,0.5,0.7,1.1
190,Anfernee Simons,BOS,5.0,11.3,1.4,1.6,2.7,14.1,2.4,2.5,0.4,0.1,1.1
191,Jeremiah Fears,NO,5.3,12.2,2.3,2.9,1.0,13.9,3.7,3.2,1.2,0.2,2.3
192,Tre Johnson,WAS,4.5,10.1,1.4,1.6,2.0,12.4,2.9,1.9,0.7,0.3,1.5
193,Jordan Goodwin,PHO,3.4,8.5,0.6,0.8,1.5,8.9,4.8,2.3,1.4,0.2,1.1
194,Day'Ron Sharpe,BKN,3.1,5.0,1.6,2.5,0.2,7.9,6.2,2.4,0.9,0.5,1.5
195,Collin Murray-Boyles,TOR,3.2,6.0,0.9,1.4,0.4,7.8,5.1,2.0,0.9,0.7,1.1
196,Alex Caruso,OKC,2.3,5.3,0.7,0.8,1.0,6.2,2.9,2.1,1.4,0.4,0.8
197,Jordan Walsh,BOS,2.3,4.1,0.7,0.9,0.8,6.1,4.7,0.9,0.9,0.5,0.5
198,Rui Hachimura,LAL,4.7,9.2,0.9,1.2,1.7,12.1,3.4,0.8,0.6,0.3,0.8
199,AJ Green,MIL,3.3,7.5,0.6,0.8,3.0,10.2,2.6,2.1,0.6,0.1,0.8
200,Aaron Wiggins,OKC,3.9,8.7,0.6,0.9,1.8,10.3,3.3,1.7,0.7,0.6,1.0
201,Harrison Barnes,SA,3.8,8.7,1.6,1.8,1.9,11.0,3.1,2.1,0.8,0.1,1.0
202,Malik Monk,SAC,4.3,9.8,1.5,1.7,1.9,11.9,2.0,2.4,0.7,0.4,1.4
203,Brandon Williams,DAL,4.3,9.6,3.1,3.9,0.5,12.2,2.9,3.7,1.2,0.2,1.9
204,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
205,Vince Williams Jr.,MEM,2.7,7.6,1.1,1.3,1.3,7.7,4.2,4.7,0.8,0.5,2.0
206,Isaiah Jackson,IND,2.9,5.0,1.5,2.1,0.0,7.4,5.9,0.8,0.7,0.8,1.2
207,Ziaire Williams,BKN,2.9,7.0,1.8,2.1,1.6,9.1,2.4,0.7,1.1,0.5,1.0
208,Luguentz Dort,OKC,2.9,7.4,0.6,0.7,1.8,8.2,3.6,1.0,0.9,0.6,0.7
209,Jalen Green,PHO,5.5,11.5,1.5,2.5,3.0,15.5,2.0,2.0,1.0,0.0,1.0
210,Terance Mann,BKN,2.8,6.3,1.3,1.6,0.8,7.7,3.4,3.7,0.8,0.3,1.0
211,Javonte Green,DET,2.5,5.7,1.2,1.6,1.1,7.4,2.8,0.8,1.4,0.4,0.7
212,Luke Kennard,ATL,2.7,5.2,0.7,0.8,1.5,7.6,1.9,2.2,0.8,0.1,0.8
213,Khris Middleton,WAS,3.7,8.5,1.6,1.9,0.9,9.8,4.0,3.3,0.8,0.3,1.6
214,Jose Alvarado,NO,2.9,6.8,0.5,0.7,1.6,7.9,2.8,3.3,1.0,0.1,1.3
215,Dru Smith,MIA,2.1,5.0,1.3,1.6,0.7,6.1,2.3,2.6,1.5,0.3,0.9
216,Justin Champagnie,WAS,2.8,5.6,0.9,1.3,0.6,7.1,5.7,1.1,0.7,0.6,0.5
217,Brice Sensabaugh,UTA,4.1,9.1,1.8,2.0,1.6,11.7,3.0,1.5,0.7,0.1,1.2
218,Ryan Dunn,PHO,2.7,5.9,0.5,0.7,0.9,6.7,4.6,1.8,1.0,0.5,1.1
219,Maxime Raynaud,SAC,4.3,7.9,1.2,1.7,0.2,10.1,6.5,1.2,0.4,0.5,1.0
220,Zaccharie Risacher,ATL,4.3,9.4,0.9,1.5,1.6,11.2,3.3,1.4,0.9,0.5,0.9
221,Ron Holland II,DET,3.1,7.5,1.6,2.1,0.6,8.4,4.4,1.4,1.4,0.4,1.4
222,Craig Porter Jr.,CLE,1.9,4.0,0.4,0.6,0.5,4.7,3.6,3.1,1.0,0.6,0.8
223,Luka Garza,BOS,2.7,4.5,1.4,1.7,0.7,7.5,4.3,1.0,0.4,0.5,0.4
224,Kyle Filipowski,UTA,3.5,7.6,1.5,2.1,0.8,9.3,6.1,2.0,0.7,0.5,1.2
225,Dylan Cardwell,SAC,2.0,3.8,0.9,1.6,0.0,4.9,6.5,0.9,0.7,1.4,0.8
226,Micah Potter,IND,2.1,4.5,1.8,1.8,1.3,7.2,3.9,1.6,0.3,0.3,0.8
227,Lonzo Ball,CLE,1.7,5.4,0.5,0.7,1.2,5.0,4.0,4.2,1.3,0.3,1.5
228,Kentavious Caldwell-Pope,MEM,2.9,7.1,1.4,1.5,1.2,8.3,2.4,2.9,0.9,0.2,1.3
229,Sam Hauser,BOS,2.9,7.3,0.2,0.3,2.5,8.6,3.6,1.3,0.6,0.3,0.6
230,Kyle Anderson,UTA,3.2,6.1,1.3,2.2,0.1,7.9,3.7,2.9,1.3,0.5,1.0
231,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
232,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
233,Bub Carrington,WAS,3.3,8.2,1.0,1.3,2.0,9.5,3.8,4.6,0.5,0.2,2.2
234,Isaiah Joe,OKC,2.9,6.6,1.5,1.8,2.2,9.5,2.5,1.3,0.5,0.2,0.6
235,Tristan da Silva,ORL,3.6,8.1,0.9,1.0,1.5,9.6,3.6,1.2,0.8,0.2,0.9
