,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
39,LaMelo Ball,CHA,7.0,16.9,2.6,3.0,3.4,20.1,5.2,7.7,1.2,0.2,3.4
40,Devin Booker,PHO,8.3,18.2,7.1,8.2,1.7,25.2,4.0,6.5,0.9,0.3,3.3
41,Franz Wagner,ORL,7.8,15.9,5.6,6.8,1.5,22.7,6.1,3.7,1.2,0.4,1.8
42,LeBron James,LAL,8.3,16.1,4.3,5.9,1.6,22.4,5.7,6.9,1.1,0.6,2.6
43,Amen Thompson,HOU,7.2,13.9,3.9,4.9,0.4,18.8,7.6,5.1,1.3,0.5,2.6
44,Julius Randle,MIN,7.7,15.6,5.2,6.4,1.6,22.2,7.1,5.6,1.0,0.2,2.5
45,Jalen Suggs,ORL,5.3,11.2,2.6,3.0,1.9,15.0,3.7,4.7,1.9,0.5,2.7
46,Onyeka Okongwu,ATL,6.0,12.5,2.1,2.8,1.9,16.0,7.9,3.4,1.1,1.0,1.8
47,Tyler Herro,MIA,8.1,16.6,3.7,4.1,2.0,21.9,5.0,2.7,0.8,0.4,1.6
48,Kel'el Ware,MIA,4.7,8.5,1.3,1.6,1.2,11.9,10.1,0.6,0.9,1.2,1.0
49,Nikola Vucevic,CHI,6.9,13.8,1.2,1.5,1.8,16.9,9.2,3.7,0.7,0.6,1.5
50,Cooper Flagg,DAL,7.2,15.0,3.5,4.3,1.0,18.8,6.3,4.2,1.3,0.8,2.2
51,Nickeil Alexander-Walker,ATL,7.2,16.1,3.3,3.8,3.0,20.7,3.6,3.3,1.1,0.6,2.0
52,Jrue Holiday,POR,5.7,13.2,1.8,2.1,2.5,15.7,5.2,7.5,1.4,0.2,2.8
53,DeMar DeRozan,SAC,6.9,13.5,4.6,5.2,0.8,19.1,3.4,3.9,1.4,0.2,1.0
54,Kon Knueppel,CHA,6.6,13.7,2.4,2.7,3.4,19.1,5.1,3.6,0.7,0.2,2.3
55,Jalen Duren,DET,7.0,11.0,4.0,5.5,0.0,17.9,10.6,1.7,0.9,0.9,2.3
56,De'Aaron Fox,SA,7.5,16.1,3.5,4.3,2.0,20.5,4.2,5.8,1.3,0.3,2.5
57,Ryan Rollins,MIL,6.3,13.5,1.6,2.1,2.3,16.5,4.5,5.5,1.5,0.4,2.3
58,Josh Hart,NY,4.7,9.4,1.4,1.8,1.6,12.4,7.8,5.1,1.3,0.3,2.2
59,Brandon Ingram,TOR,8.2,17.3,3.8,4.6,1.7,21.9,6.1,3.7,0.8,0.7,2.8
60,Desmond Bane,ORL,7.0,15.5,3.6,3.9,1.7,19.2,4.6,4.5,0.8,0.5,2.2
61,Rudy Gobert,MIN,4.6,6.4,1.9,3.6,0.0,11.0,11.4,1.8,0.6,1.6,1.4
62,Mark Williams,PHO,4.9,7.4,2.7,3.4,0.0,12.4,8.3,1.1,1.1,0.9,1.0
63,Jalen Williams,OKC,7.0,14.5,3.1,3.7,0.7,17.7,4.8,5.5,1.5,0.4,2.1
64,OG Anunoby,NY,5.3,11.7,2.9,3.6,2.0,15.6,5.5,2.2,1.7,0.7,2.0
65,Trae Young,WAS,5.6,13.5,6.3,7.3,1.8,19.3,1.5,8.9,1.0,0.1,2.6
66,Kristaps Porzingis,ATL,5.6,12.4,3.9,4.7,1.8,17.1,5.1,2.7,0.5,1.3,0.9
67,Jaren Jackson Jr.,MEM,6.9,14.3,3.1,4.1,1.7,18.5,5.6,1.9,0.9,1.5,2.2
68,Jaden McDaniels,MIN,5.7,10.9,2.1,2.5,1.4,14.8,4.4,2.7,1.1,0.9,1.7
69,VJ Edgecombe,PHI,5.9,13.9,1.8,2.3,2.3,15.9,5.3,4.3,1.6,0.5,1.7
70,Ivica Zubac,LAC,6.3,10.5,2.2,3.0,0.0,14.8,10.7,2.4,0.4,1.0,1.9
71,Deandre Ayton,LAL,6.4,9.4,1.1,1.8,0.0,14.0,8.8,0.9,0.8,1.0,1.6
72,Isaiah Hartenstein,OKC,4.8,7.5,1.5,2.4,0.0,11.2,10.4,3.0,1.1,0.8,2.1
73,Kyshawn George,WAS,5.5,11.8,1.8,2.4,2.2,14.9,5.5,4.9,1.0,0.9,3.1
74,Andrew Wiggins,MIA,6.1,13.1,1.7,2.2,1.9,15.8,4.8,2.8,1.2,1.1,1.8
75,Collin Gillespie,PHO,4.7,10.7,1.0,1.2,2.9,13.2,4.2,4.8,1.4,0.3,1.7
76,Jerami Grant,POR,6.0,13.8,5.5,6.3,2.5,20.0,4.0,2.7,0.7,0.6,2.2
77,Naz Reid,MIN,5.5,11.7,1.2,1.6,2.4,14.6,6.2,2.4,0.9,0.9,1.6
78,Paul George,PHI,5.4,13.0,2.8,3.2,2.4,16.0,5.3,3.6,1.3,0.5,1.8
79,Grayson Allen,PHO,5.3,12.6,1.9,2.3,3.2,15.7,2.9,3.7,1.7,0.3,1.8
80,Domantas Sabonis,SAC,6.7,13.2,3.4,4.6,0.4,17.2,12.3,3.7,1.2,0.2,2.5
81,Keegan Murray,SAC,5.8,13.6,1.6,2.0,1.3,14.6,6.2,1.5,1.2,1.6,1.2
82,Miles Bridges,CHA,6.8,15.5,3.5,4.2,2.3,19.5,6.4,3.7,0.5,0.5,1.5
83,Bam Adebayo,MIA,6.2,13.6,3.1,4.1,1.3,16.8,9.7,2.7,1.0,0.8,1.8
84,Dyson Daniels,ATL,5.2,10.3,1.2,1.9,0.2,11.8,6.6,6.2,1.9,0.5,2.2
85,Payton Pritchard,BOS,6.4,14.2,1.7,2.0,2.5,17.0,4.5,5.3,0.9,0.1,1.1
86,Donovan Clingan,POR,4.2,7.9,1.5,2.3,0.9,10.9,10.7,1.9,0.5,1.4,1.0
87,Pascal Siakam,IND,8.8,18.3,4.3,6.2,1.7,23.6,6.9,3.9,1.3,0.4,2.2
88,Ryan Kalkbrenner,CHA,3.6,4.7,1.3,1.8,0.0,8.6,6.3,0.6,0.6,1.8,1.1
89,Brandon Miller,CHA,6.7,16.6,3.0,3.7,2.7,19.1,4.3,3.3,1.0,1.0,2.4
90,Tre Jones,CHI,4.3,8.0,3.4,3.9,0.5,12.4,2.9,5.6,1.4,0.2,1.4
91,Zion Williamson,NO,8.3,14.3,5.9,8.3,0.0,22.4,5.7,3.3,1.2,0.6,2.4
92,Donte DiVincenzo,MIN,4.5,10.7,1.3,1.7,3.1,13.4,4.5,4.2,1.3,0.4,1.3
93,Zach LaVine,SAC,7.1,14.5,3.2,3.6,2.7,20.0,3.1,2.2,0.7,0.2,2.1
94,Matas Buzelis,CHI,5.4,11.1,2.3,3.0,1.8,14.8,5.2,1.7,0.7,1.4,1.7
95,Derik Queen,NO,4.9,9.9,2.7,3.4,0.2,12.5,7.5,4.4,1.0,1.0,2.5
96,Nicolas Claxton,BKN,5.2,9.0,2.6,3.9,0.1,13.1,7.4,4.0,0.7,1.4,1.5
97,Ajay Mitchell,OKC,5.1,10.7,2.8,3.2,1.1,14.1,3.5,3.6,1.4,0.3,1.5
98,Jarrett Allen,CLE,5.4,9.0,2.7,3.6,0.0,13.5,7.9,2.2,1.0,0.7,1.6
99,Darius Garland,CLE,6.5,14.5,2.6,3.0,2.3,18.0,2.5,6.9,0.8,0.1,2.8
100,Quentin Grimes,PHI,4.5,10.2,2.9,3.3,2.2,14.0,3.9,3.8,1.0,0.5,2.1
101,Ja Morant,MEM,6.6,16.3,5.0,5.6,0.9,19.0,3.2,7.6,1.0,0.2,3.6
102,Immanuel Quickley,TOR,5.7,13.5,2.6,3.2,2.5,16.5,4.2,6.1,1.2,0.1,1.7
103,Aaron Gordon,DEN,6.4,12.4,3.8,4.7,2.0,18.5,6.2,1.8,0.6,0.2,1.2
104,Andrew Nembhard,IND,6.1,13.8,3.4,4.2,1.8,17.4,2.6,7.1,1.0,0.2,2.2
105,Cam Spencer,MEM,3.9,8.1,1.8,2.0,2.3,12.0,2.6,5.3,0.8,0.1,1.5
106,Luke Kornet,SA,3.1,4.8,2.0,2.4,0.0,8.2,7.0,2.0,0.4,1.3,0.5
107,Isaiah Stewart,DET,4.1,7.5,1.4,2.0,0.9,10.4,5.6,1.1,0.3,2.1,1.2
108,Reed Sheppard,HOU,4.8,10.7,0.9,1.2,2.5,12.9,2.6,3.2,1.4,0.6,1.2
109,Peyton Watson,DEN,5.0,9.7,2.5,3.3,1.4,13.8,5.0,1.8,1.1,1.0,1.6
110,John Collins,LAC,5.0,9.2,1.7,2.1,1.3,13.1,5.0,0.8,0.9,0.9,1.4
111,Myles Turner,MIL,4.0,9.5,2.2,2.8,2.2,12.3,5.4,1.6,0.7,1.5,1.0
112,P.J. Washington,DAL,5.5,12.1,2.4,3.5,1.3,14.6,7.3,1.9,1.1,1.4,2.2
113,Dillon Brooks,PHO,7.9,17.3,3.0,3.6,2.5,21.3,3.3,1.7,1.2,0.1,2.1
114,Royce O'Neale,PHO,3.7,8.5,0.3,0.4,2.9,10.5,5.1,2.8,1.3,0.3,1.5
115,Paolo Banchero,ORL,7.1,15.6,5.9,7.8,0.9,20.9,8.7,4.9,0.6,0.7,2.9
116,Neemias Queta,BOS,4.4,6.8,1.3,2.1,0.0,10.1,8.2,1.4,0.8,1.2,0.9
117,Jaylon Tyson,CLE,4.9,9.6,1.0,1.4,1.9,12.8,5.3,2.0,1.0,0.5,1.3
118,Jay Huff,IND,3.0,6.7,1.0,1.2,1.4,8.4,3.7,1.3,0.4,2.1,0.9
119,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
120,Santi Aldama,MEM,5.3,11.2,1.7,2.5,1.6,14.0,6.8,3.1,0.9,0.7,1.3
121,Russell Westbrook,SAC,5.4,12.8,2.0,3.0,1.9,14.8,6.4,7.0,1.3,0.2,3.4
122,Jusuf Nurkic,UTA,4.2,8.2,1.6,2.8,0.6,10.4,10.0,4.3,1.4,0.4,2.4
123,Wendell Carter Jr.,ORL,4.4,8.6,2.5,3.3,1.2,12.4,7.7,2.1,0.7,0.7,1.3
124,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
125,Jabari Smith Jr.,HOU,5.5,12.6,2.0,2.6,2.1,15.1,6.9,1.8,0.8,0.8,1.3
126,Anthony Black,ORL,5.7,12.2,2.8,3.9,1.6,15.7,4.1,3.9,1.3,0.7,2.4
127,Ayo Dosunmu,CHI,5.3,10.3,1.9,2.2,1.8,14.3,2.7,3.6,0.7,0.2,1.2
128,Shaedon Sharpe,POR,8.1,17.9,3.3,4.3,2.0,21.5,4.4,2.6,1.5,0.1,2.9
129,Cedric Coward,MEM,5.0,10.6,2.4,2.9,1.5,13.9,6.7,2.9,0.6,0.3,1.7
130,Tari Eason,HOU,4.5,9.5,0.8,1.2,2.1,12.0,6.0,1.6,1.1,0.6,1.6
131,Sam Merrill,CLE,4.5,9.6,1.3,1.4,3.5,13.8,2.4,2.3,0.7,0.1,0.9
132,Kelly Oubre Jr.,PHI,5.0,10.6,1.9,2.5,1.6,13.5,4.9,1.1,1.1,0.8,1.5
133,Collin Sexton,CHA,5.1,10.5,3.7,4.3,1.3,15.2,2.1,4.1,0.8,0.2,2.3
134,Stephon Castle,SA,5.8,12.6,4.5,6.2,1.1,17.2,5.1,6.8,1.3,0.3,3.7
135,Daniel Gafford,DAL,3.0,4.8,1.8,2.3,0.0,7.8,6.5,0.8,0.8,1.3,1.3
136,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
137,Draymond Green,GS,3.1,7.4,0.9,1.3,1.5,8.6,5.9,5.3,0.9,0.8,2.9
138,CJ McCollum,ATL,6.9,15.3,2.3,2.9,2.7,18.8,3.4,3.6,0.7,0.2,1.6
139,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
140,Julian Champagnie,SA,3.6,8.7,1.6,1.9,2.4,11.3,6.3,1.5,0.9,0.4,1.0
141,Robert Williams III,POR,2.7,3.7,0.5,0.7,0.1,6.0,6.0,1.0,0.6,1.3,0.6
142,Goga Bitadze,ORL,2.5,3.7,1.0,1.4,0.1,6.1,5.3,1.3,0.8,1.3,0.6
143,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
144,Jaime Jaquez Jr.,MIA,6.4,12.1,2.6,3.4,0.4,15.9,5.1,4.6,0.8,0.2,2.2
145,T.J. McConnell,IND,4.6,8.5,0.4,0.4,0.4,10.0,2.3,4.9,1.2,0.2,1.2
146,Keldon Johnson,SA,5.1,9.0,2.1,2.7,1.3,13.6,6.3,1.2,0.7,0.1,1.0
147,Marcus Smart,LAL,3.0,7.7,1.8,1.9,1.6,9.4,3.1,3.0,1.4,0.4,1.8
148,RJ Barrett,TOR,7.3,14.7,3.1,4.5,1.9,19.6,5.0,3.7,0.8,0.2,1.6
149,Naji Marshall,DAL,5.0,9.3,2.9,3.7,0.9,13.8,4.6,2.8,1.0,0.1,1.3
150,Toumani Camara,POR,4.5,10.8,1.3,1.8,2.6,12.9,5.1,2.7,1.0,0.5,2.1
151,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
152,Max Christie,DAL,4.2,8.8,1.5,1.8,2.4,12.3,3.5,2.1,0.5,0.4,1.1
153,Ausar Thompson,DET,4.6,9.0,1.9,3.4,0.2,11.2,5.8,2.6,1.5,0.9,1.6
154,Jordan Poole,NO,4.6,12.3,3.4,3.8,2.7,15.2,1.6,3.3,0.7,0.4,2.0
155,Cason Wallace,OKC,2.8,6.7,0.4,0.6,1.3,7.3,3.0,2.1,2.2,0.2,0.9
156,Moussa Diabate,CHA,3.1,5.0,2.0,3.0,0.0,8.2,8.4,1.5,0.8,1.0,0.8
157,Saddiq Bey,NO,5.3,12.1,2.8,3.4,1.6,15.1,5.8,2.3,0.9,0.1,0.6
158,Davion Mitchell,MIA,3.7,7.7,0.6,1.1,1.1,9.1,2.5,7.3,1.2,0.1,1.7
159,Sandro Mamukelashvili,TOR,3.9,7.6,1.3,1.7,1.2,10.3,4.9,1.9,0.7,0.6,0.8
160,Brandin Podziemski,GS,4.1,9.1,1.7,2.2,1.8,11.8,4.4,3.2,1.0,0.2,1.3
161,Kevin Huerter,CHI,4.5,9.7,1.1,1.5,1.6,11.7,3.7,2.4,0.9,0.6,1.2
162,Tobias Harris,DET,4.8,10.6,2.4,2.9,1.4,13.4,4.6,2.5,0.7,0.3,1.0
163,Bilal Coulibaly,WAS,3.3,8.4,2.6,3.4,1.0,10.1,4.7,2.5,1.4,0.9,1.6
164,Aaron Nesmith,IND,4.4,12.3,2.3,2.9,2.6,13.8,5.0,2.1,0.7,0.6,1.3
165,Bobby Portis,MIL,5.2,10.6,0.7,1.0,1.9,13.0,6.5,1.3,0.6,0.2,1.1
166,Miles McBride,NY,4.3,9.9,1.0,1.2,2.9,12.6,2.5,2.6,0.7,0.2,0.8
167,Egor Demin,BKN,3.6,8.9,0.9,1.0,2.5,10.6,3.2,3.5,0.9,0.4,1.8
168,Coby White,CHI,5.8,13.0,4.3,5.4,2.1,17.9,3.6,4.6,0.6,0.1,3.1
169,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
170,Al Horford,GS,2.4,6.2,0.5,0.5,1.6,6.7,4.8,1.9,0.8,1.0,1.0
171,Tim Hardaway Jr.,DEN,4.6,10.0,1.8,2.0,2.9,13.8,2.4,1.4,0.5,0.1,0.4
172,Dennis Schroder,SAC,4.5,10.8,2.6,3.2,1.5,13.0,3.3,5.7,0.8,0.2,1.9
173,Kris Dunn,LAC,3.0,6.2,0.8,1.0,1.1,7.9,2.8,3.1,1.5,0.2,1.3
174,Herbert Jones,NO,3.5,8.8,1.1,1.4,1.4,9.5,3.7,2.3,1.7,0.3,1.3
175,Jake LaRavia,LAL,3.6,7.6,1.4,2.0,1.2,9.8,4.3,2.0,1.3,0.4,1.1
176,Marvin Bagley III,WAS,4.1,6.5,1.6,2.2,0.2,10.0,5.6,1.5,0.5,0.7,1.2
177,Duncan Robinson,DET,3.9,9.0,1.2,1.5,2.8,11.8,2.8,1.9,0.8,0.3,0.7
178,Tre Johnson,WAS,4.5,9.8,1.4,1.6,2.0,12.4,2.9,1.9,0.7,0.3,1.6
179,Noah Clowney,BKN,3.9,10.1,3.1,3.9,2.1,13.0,4.0,2.0,0.8,0.8,1.8
180,Mitchell Robinson,NY,2.0,3.0,0.6,1.6,0.0,4.6,9.0,1.1,0.9,1.1,0.7
181,Vit Krejci,ATL,3.4,7.3,0.7,0.9,2.5,10.1,2.3,1.6,0.9,0.3,0.8
182,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
183,Dominick Barlow,PHI,3.3,6.0,1.3,1.6,0.4,8.3,5.2,1.3,0.7,0.7,1.0
184,Kyle Kuzma,MIL,4.8,9.3,2.2,2.9,0.8,12.5,4.7,2.2,0.7,0.5,1.6
185,De'Anthony Melton,GS,3.8,8.9,1.7,2.1,1.4,10.6,2.5,1.8,1.4,0.5,1.3
186,Jordan Walsh,BOS,2.4,4.3,0.7,0.9,0.8,6.3,4.7,0.9,1.0,0.5,0.6
187,Alex Caruso,OKC,2.3,5.3,0.7,0.8,1.0,6.3,2.9,2.1,1.4,0.4,0.8
188,Andre Drummond,PHI,2.7,5.4,1.1,1.7,0.5,7.0,8.8,0.8,0.6,0.9,0.8
189,De'Andre Hunter,CLE,4.8,11.1,2.8,3.2,1.7,14.0,4.3,2.2,0.6,0.1,1.6
190,Moses Moody,GS,3.5,8.5,1.3,1.6,2.1,10.3,3.1,1.5,0.9,0.6,0.9
191,Jeremiah Fears,NO,5.4,12.4,2.3,2.9,1.1,14.2,3.7,3.2,1.2,0.2,2.4
192,Kyle Anderson,UTA,3.0,6.0,1.5,1.9,0.1,7.5,3.6,2.8,1.4,0.4,0.9
193,Day'Ron Sharpe,BKN,3.0,5.0,1.6,2.5,0.2,7.9,6.3,2.3,1.0,0.5,1.6
194,Jock Landale,MEM,4.3,8.4,1.4,2.0,1.1,11.1,6.3,1.7,0.5,0.5,1.0
195,Jalen Smith,CHI,3.3,7.2,1.2,1.6,1.3,9.2,6.5,1.2,0.3,0.8,0.9
196,Rui Hachimura,LAL,4.9,9.4,1.0,1.3,1.8,12.5,3.7,0.8,0.6,0.2,0.8
197,Harrison Barnes,SA,3.9,8.9,1.7,1.9,1.9,11.3,3.1,2.2,0.8,0.1,1.0
198,Aaron Wiggins,OKC,3.9,8.7,0.7,1.0,1.8,10.3,3.1,1.8,0.7,0.7,1.1
199,Jordan Goodwin,PHO,3.4,8.6,0.6,0.8,1.5,8.9,4.6,2.2,1.4,0.2,1.1
200,AJ Green,MIL,3.4,7.6,0.6,0.8,3.0,10.3,2.6,2.1,0.6,0.1,0.9
201,Luguentz Dort,OKC,2.9,7.5,0.7,0.7,1.8,8.2,3.6,1.0,1.0,0.6,0.7
202,Anfernee Simons,BOS,4.8,10.9,1.3,1.5,2.5,13.5,2.3,2.5,0.4,0.1,1.1
203,Luke Kennard,ATL,2.8,5.3,0.8,0.8,1.6,7.9,1.9,2.3,0.8,0.1,0.8
204,Malik Monk,SAC,4.2,9.8,1.5,1.8,1.8,11.8,2.0,2.4,0.7,0.4,1.3
205,Maxime Raynaud,SAC,4.5,7.9,1.3,1.8,0.2,10.5,6.4,1.1,0.4,0.5,1.0
206,Dru Smith,MIA,2.2,4.9,1.3,1.6,0.7,6.3,2.4,2.6,1.5,0.3,1.0
207,Isaiah Jackson,IND,2.9,4.9,1.6,2.1,0.0,7.3,5.9,0.8,0.7,0.8,1.1
208,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
209,Collin Murray-Boyles,TOR,3.1,5.9,0.9,1.3,0.4,7.6,5.1,1.9,0.9,0.6,1.1
210,Ziaire Williams,BKN,2.9,7.0,1.8,2.1,1.6,9.1,2.4,0.7,1.1,0.5,1.0
211,Jalen Green,PHO,5.5,11.5,1.5,2.5,3.0,15.5,2.0,2.0,1.0,0.0,1.0
212,Vince Williams Jr.,MEM,2.7,7.6,1.1,1.3,1.3,7.8,4.3,4.9,0.7,0.5,2.0
213,Terance Mann,BKN,2.8,6.3,1.3,1.6,0.8,7.8,3.4,3.7,0.8,0.3,1.1
214,Ron Holland II,DET,3.1,7.5,1.6,1.9,0.7,8.4,4.2,1.4,1.4,0.4,1.3
215,Jose Alvarado,NO,2.9,6.8,0.5,0.7,1.6,7.9,2.8,3.3,1.0,0.1,1.3
216,Cam Thomas,BKN,6.1,14.6,4.6,5.3,1.9,18.7,1.8,2.6,0.3,0.1,2.0
217,Lonzo Ball,CLE,1.7,5.5,0.5,0.7,1.3,5.2,4.1,4.4,1.3,0.3,1.6
218,Craig Porter Jr.,CLE,1.9,4.0,0.4,0.6,0.5,4.8,3.6,2.8,1.0,0.6,0.8
219,Luka Garza,BOS,2.7,4.4,1.4,1.7,0.7,7.5,4.4,0.9,0.4,0.5,0.4
220,Brandon Williams,DAL,4.1,9.5,3.1,3.9,0.5,11.8,2.9,3.7,1.2,0.2,1.9
221,Zaccharie Risacher,ATL,4.3,9.4,0.9,1.5,1.6,11.2,3.3,1.4,0.9,0.5,0.9
222,Micah Potter,IND,2.3,4.6,1.7,1.8,1.4,7.6,3.5,1.3,0.3,0.3,0.7
223,Javonte Green,DET,2.5,5.6,1.2,1.6,1.1,7.2,2.8,0.8,1.4,0.4,0.7
224,Ryan Dunn,PHO,2.7,6.1,0.5,0.8,0.8,6.8,4.7,1.8,1.0,0.5,1.1
225,Kentavious Caldwell-Pope,MEM,2.9,7.1,1.4,1.5,1.3,8.5,2.4,3.0,0.8,0.2,1.2
226,Khris Middleton,WAS,3.6,8.3,1.6,1.9,0.8,9.6,3.9,3.3,0.8,0.3,1.6
227,Isaiah Joe,OKC,2.9,6.7,1.6,1.8,2.2,9.7,2.5,1.3,0.5,0.2,0.6
228,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
229,Justin Champagnie,WAS,2.6,5.3,1.0,1.4,0.6,6.8,5.6,1.0,0.7,0.6,0.5
230,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
231,Brice Sensabaugh,UTA,3.8,8.7,1.7,1.9,1.6,11.0,2.9,1.5,0.7,0.1,1.3
232,Tristan da Silva,ORL,3.7,8.1,0.9,1.0,1.6,9.8,3.6,1.2,0.7,0.2,0.9
233,Kyle Filipowski,UTA,3.5,7.5,1.5,2.2,0.8,9.2,6.1,2.0,0.6,0.5,1.2
234,Bub Carrington,WAS,3.2,8.2,1.0,1.4,1.9,9.4,3.9,4.5,0.5,0.2,2.2
235,Quinten Post,GS,3.0,6.8,0.4,0.5,1.5,7.9,3.8,1.4,0.5,0.5,0.8
