,PLAYER,TEAM,FGM,FGA,FTM,FTA,3PM,PTS,TREB,AST,STL,BLK,TO
72,Keegan Murray,SAC,5.8,13.7,1.7,2.1,1.4,14.7,6.3,1.6,1.3,1.6,1.1
73,Jaren Jackson Jr.,MEM,6.9,14.3,3.2,4.3,1.6,18.6,5.6,2.0,0.9,1.5,2.1
74,Miles Bridges,CHA,7.1,16.3,3.6,4.3,2.4,20.2,6.4,3.6,0.6,0.6,1.5
75,Isaiah Hartenstein,OKC,4.8,7.5,1.5,2.4,0.0,11.2,10.4,3.0,1.1,0.8,2.1
76,Bam Adebayo,MIA,6.3,13.8,3.4,4.5,1.3,17.4,9.7,2.4,1.0,0.9,1.9
77,Naz Reid,MIN,5.4,11.8,1.3,1.6,2.4,14.5,6.2,2.4,0.9,0.9,1.5
78,Jerami Grant,POR,6.0,13.8,5.5,6.3,2.5,20.0,4.0,2.7,0.7,0.6,2.2
79,Zion Williamson,NO,8.2,14.7,7.1,9.4,0.0,23.4,5.9,3.3,1.2,0.7,2.5
80,Jaden McDaniels,MIN,5.6,11.1,1.9,2.2,1.4,14.5,4.5,2.7,1.0,0.9,1.8
81,Grayson Allen,PHO,5.6,12.9,2.0,2.5,3.2,16.3,2.7,4.1,1.7,0.2,1.7
82,Paul George,PHI,5.2,12.8,2.9,3.3,2.5,15.9,5.5,3.4,1.2,0.5,2.0
83,Domantas Sabonis,SAC,6.7,13.2,3.4,4.6,0.4,17.2,12.3,3.7,1.2,0.2,2.5
84,Ryan Kalkbrenner,CHA,3.7,4.7,1.3,1.8,0.0,8.7,6.4,0.6,0.7,1.8,1.2
85,Brandon Miller,CHA,6.9,17.2,3.2,3.8,2.7,19.7,4.2,3.4,0.9,1.1,2.4
86,LeBron James,LAL,7.9,15.5,3.8,5.5,1.5,21.0,5.1,6.5,0.9,0.6,2.7
87,VJ Edgecombe,PHI,6.2,14.2,1.9,2.4,2.2,16.5,5.3,3.9,1.4,0.5,1.6
88,Kelly Oubre Jr.,PHI,6.2,12.4,2.5,3.2,1.9,16.8,5.1,1.3,1.1,0.8,1.5
89,Jarrett Allen,CLE,5.4,9.0,2.8,3.7,0.0,13.7,7.8,2.0,1.0,0.8,1.6
90,Nicolas Claxton,BKN,5.4,9.2,2.8,4.2,0.0,13.5,7.8,4.2,0.8,1.3,1.5
91,Ajay Mitchell,OKC,5.0,10.4,2.9,3.3,1.1,14.0,3.5,3.6,1.5,0.3,1.5
92,Reed Sheppard,HOU,4.8,10.8,1.0,1.3,2.6,13.3,2.8,3.4,1.5,0.6,1.2
93,Dyson Daniels,ATL,5.2,10.3,1.2,1.9,0.2,11.7,6.4,6.1,1.9,0.5,2.3
94,Immanuel Quickley,TOR,5.6,13.0,2.6,3.1,2.5,16.2,4.2,6.3,1.1,0.1,1.7
95,Pascal Siakam,IND,8.6,17.9,4.5,6.7,1.7,23.5,6.7,3.8,1.3,0.4,2.0
96,Quentin Grimes,PHI,4.7,10.9,2.9,3.4,2.3,14.6,3.9,4.2,1.0,0.5,2.2
97,Payton Pritchard,BOS,6.2,13.9,1.8,2.1,2.6,16.8,4.4,5.3,0.8,0.1,1.2
98,Donte DiVincenzo,MIN,4.4,10.7,1.5,2.0,3.0,13.3,4.5,4.1,1.3,0.5,1.3
99,Donovan Clingan,POR,4.3,8.0,1.6,2.5,0.9,11.2,10.6,1.8,0.5,1.3,0.8
100,Derik Queen,NO,5.0,10.0,2.9,3.8,0.2,13.1,7.0,4.1,1.0,1.0,2.3
101,Luke Kornet,SA,3.3,4.8,2.1,2.5,0.0,8.6,6.8,2.1,0.3,1.4,0.5
102,Zach LaVine,SAC,7.2,14.7,3.1,3.6,2.7,20.2,3.0,2.3,0.7,0.2,2.2
103,Matas Buzelis,CHI,5.2,10.9,2.3,3.0,1.7,14.4,5.3,1.7,0.8,1.3,1.8
104,Jabari Smith Jr.,HOU,5.6,12.4,2.0,2.5,2.3,15.5,6.9,1.9,0.7,0.8,1.4
105,Ja Morant,MEM,6.6,16.3,5.0,5.6,0.9,19.0,3.2,7.6,1.0,0.2,3.6
106,P.J. Washington,DAL,5.5,12.0,2.3,3.4,1.3,14.7,7.4,1.9,1.1,1.4,2.2
107,Jaylon Tyson,CLE,5.2,10.0,1.1,1.4,1.9,13.3,5.5,1.9,1.0,0.5,1.2
108,Tre Jones,CHI,4.1,7.9,3.4,4.1,0.4,12.1,2.8,5.3,1.4,0.2,1.3
109,Cam Spencer,MEM,3.9,7.8,1.8,1.9,2.4,12.0,2.4,4.8,0.8,0.1,1.5
110,Dillon Brooks,PHO,7.9,17.1,3.2,3.8,2.4,21.4,3.1,1.6,1.4,0.1,2.0
111,Stephon Castle,SA,6.1,12.6,4.6,6.3,1.0,17.8,5.0,7.2,1.3,0.3,3.7
112,Myles Turner,MIL,3.9,9.6,2.2,2.9,2.2,12.3,5.5,1.7,0.7,1.6,0.9
113,Darius Garland,CLE,5.9,14.0,3.0,3.3,2.4,17.1,2.7,7.0,0.7,0.1,3.1
114,Santi Aldama,MEM,5.4,11.4,1.7,2.5,1.7,14.3,6.7,2.9,1.0,0.7,1.3
115,Tari Eason,HOU,4.6,9.0,0.7,1.1,2.2,12.1,5.6,1.4,1.1,0.6,1.5
116,Neemias Queta,BOS,4.4,6.6,1.3,2.2,0.0,10.1,7.7,1.5,0.8,1.3,0.8
117,Russell Westbrook,SAC,5.4,12.6,1.8,2.7,1.9,14.5,6.6,7.0,1.4,0.1,3.3
118,Wendell Carter Jr.,ORL,4.3,8.3,2.5,3.3,1.2,12.3,7.7,2.0,0.7,0.7,1.3
119,Devin Vassell,SA,5.3,12.4,1.8,2.1,2.7,15.0,4.0,2.4,0.9,0.5,0.9
120,Andrew Nembhard,IND,6.0,13.8,3.4,4.2,1.8,17.2,2.5,6.7,1.0,0.1,2.4
121,Isaiah Stewart,DET,3.8,7.2,1.5,2.1,0.9,10.0,5.7,1.1,0.2,2.0,1.2
122,Royce O'Neale,PHO,3.6,8.4,0.2,0.4,2.8,10.3,4.9,2.8,1.3,0.3,1.5
123,Daniel Gafford,DAL,3.2,5.0,1.9,2.4,0.0,8.2,6.1,1.0,0.8,1.4,1.4
124,Bennedict Mathurin,IND,5.6,13.2,4.4,5.0,2.2,17.8,5.5,2.2,0.7,0.2,2.4
125,Jay Huff,IND,2.7,6.5,1.1,1.3,1.3,7.7,3.9,1.3,0.3,2.3,0.8
126,Paolo Banchero,ORL,7.0,15.5,5.9,8.0,0.9,20.7,8.4,4.7,0.6,0.8,2.6
127,Jordan Poole,NO,5.1,13.7,4.4,4.8,2.6,17.2,1.9,3.5,0.6,0.4,1.6
128,CJ McCollum,WAS,6.7,15.1,2.4,3.0,2.7,18.5,3.5,3.6,0.7,0.3,1.6
129,Shaedon Sharpe,POR,8.0,17.9,3.5,4.4,1.9,21.3,4.4,2.4,1.5,0.2,3.1
130,John Collins,LAC,4.8,9.2,1.8,2.2,1.1,12.6,4.8,0.9,0.9,0.7,1.4
131,RJ Barrett,TOR,7.2,14.1,3.2,4.5,1.9,19.4,5.0,3.6,0.8,0.2,1.6
132,Collin Sexton,CHA,5.1,10.5,3.8,4.4,1.3,15.3,2.1,4.4,0.8,0.2,2.3
133,Jaime Jaquez Jr.,MIA,6.6,12.3,2.6,3.5,0.4,16.2,5.3,4.7,0.8,0.2,2.1
134,Robert Williams III,POR,2.7,4.0,0.5,0.7,0.0,6.0,6.4,0.9,0.6,1.4,0.6
135,Obi Toppin,IND,5.0,12.0,3.0,3.0,1.0,14.0,6.7,1.7,1.0,0.0,2.0
136,Derrick Jones Jr.,LAC,3.8,6.9,1.4,1.8,1.3,10.4,2.6,1.2,0.8,1.1,0.8
137,Jusuf Nurkic,UTA,3.9,7.8,1.5,2.9,0.5,9.9,9.5,4.3,1.3,0.4,2.6
138,Cason Wallace,OKC,3.0,7.0,0.5,0.6,1.4,7.9,3.1,2.3,2.2,0.2,0.9
139,Sam Merrill,CLE,4.4,9.7,1.1,1.3,3.3,13.2,2.3,2.5,0.7,0.2,0.9
140,Peyton Watson,DEN,4.3,8.5,1.9,2.5,1.1,11.5,4.6,1.5,1.1,0.9,1.3
141,Draymond Green,GS,3.1,7.2,0.9,1.3,1.5,8.5,5.9,5.1,0.9,0.8,3.0
142,Cedric Coward,MEM,4.9,10.5,2.4,2.9,1.4,13.7,6.5,3.0,0.5,0.3,1.6
143,Matisse Thybulle,POR,1.5,2.5,1.0,1.0,1.0,5.0,1.0,0.8,2.5,0.0,0.3
144,Anthony Black,ORL,5.7,12.3,2.7,3.8,1.5,15.5,4.1,3.6,1.3,0.6,2.3
145,Goga Bitadze,ORL,2.4,3.4,1.2,1.5,0.1,6.0,5.1,1.4,0.7,1.3,0.6
146,Ayo Dosunmu,CHI,5.1,10.1,2.1,2.5,1.7,14.0,2.7,3.3,0.6,0.2,1.2
147,Max Christie,DAL,4.2,8.5,1.5,1.8,2.4,12.3,3.4,2.1,0.5,0.4,1.1
148,Julian Champagnie,SA,3.5,8.4,1.5,1.7,2.3,10.8,5.8,1.4,0.9,0.4,1.0
149,Naji Marshall,DAL,4.8,8.9,2.8,3.5,0.9,13.2,4.6,2.6,1.0,0.1,1.2
150,Marcus Smart,LAL,3.2,7.9,1.7,1.9,1.6,9.8,2.8,3.1,1.4,0.3,1.7
151,Keldon Johnson,SA,4.9,8.7,2.1,2.8,1.2,13.2,6.5,1.4,0.7,0.1,0.9
152,Davion Mitchell,MIA,3.8,7.8,0.7,1.1,1.1,9.4,2.5,7.5,1.2,0.1,1.7
153,Sandro Mamukelashvili,TOR,3.9,7.6,1.3,1.6,1.3,10.5,5.0,1.9,0.7,0.6,0.9
154,Dereck Lively II,DAL,1.6,2.6,1.1,1.4,0.0,4.3,5.3,1.9,0.6,1.6,1.4
155,T.J. McConnell,IND,4.5,8.3,0.4,0.4,0.3,9.7,2.4,4.6,1.1,0.2,1.2
156,Saddiq Bey,NO,5.4,12.3,2.6,3.2,1.7,15.1,5.9,2.3,0.9,0.1,0.6
157,Brandin Podziemski,GS,4.3,9.5,1.7,2.3,1.9,12.3,4.5,3.4,1.0,0.2,1.5
158,Coby White,CHI,6.1,13.6,4.9,6.1,2.2,19.2,3.2,4.7,0.7,0.0,2.9
159,Bilal Coulibaly,WAS,3.2,8.6,2.7,3.6,1.0,10.1,4.9,2.7,1.5,1.0,1.8
160,Jordan Walsh,BOS,2.6,4.5,0.8,1.0,0.9,7.0,4.9,1.0,1.0,0.6,0.6
161,Ausar Thompson,DET,4.7,9.1,2.1,3.8,0.2,11.6,5.7,2.6,1.5,0.8,1.5
162,Bobby Portis,MIL,5.3,10.7,0.8,1.1,2.0,13.3,6.3,1.4,0.6,0.2,1.1
163,Miles McBride,NY,4.2,9.3,1.2,1.4,2.9,12.4,2.6,2.4,0.7,0.2,0.8
164,Dominick Barlow,PHI,3.3,6.1,1.4,1.8,0.4,8.4,5.2,1.6,0.9,0.8,1.0
165,Tobias Harris,DET,4.8,10.6,2.4,2.9,1.4,13.4,4.6,2.5,0.7,0.3,1.0
166,Kevin Huerter,CHI,4.5,9.7,1.2,1.6,1.7,12.0,3.8,2.4,0.8,0.6,1.2
167,Herbert Jones,NO,3.6,8.8,1.2,1.5,1.4,9.8,3.7,2.4,1.7,0.3,1.3
168,Dennis Schroder,SAC,4.5,10.9,2.5,3.0,1.5,13.0,3.4,5.8,0.8,0.2,2.0
169,Kyle Anderson,UTA,3.2,5.9,1.7,2.2,0.1,8.2,3.1,2.9,1.5,0.5,1.1
170,Cam Thomas,BKN,6.8,15.6,5.5,6.4,2.1,21.3,1.4,2.5,0.4,0.1,2.0
171,Jakob Poeltl,TOR,4.2,6.0,1.3,2.2,0.0,9.7,7.7,2.1,0.8,0.5,1.6
172,Al Horford,GS,2.4,6.2,0.5,0.5,1.6,6.8,4.5,1.6,0.9,1.0,1.0
173,Vit Krejci,ATL,3.7,7.4,0.6,0.8,2.7,10.6,2.3,1.6,0.8,0.3,0.8
174,Harrison Barnes,SA,4.1,9.1,1.8,2.0,2.1,12.0,3.3,2.1,0.9,0.1,1.1
175,Toumani Camara,POR,4.5,10.8,1.2,1.8,2.6,12.8,5.3,2.8,1.0,0.4,2.1
176,Moses Moody,GS,3.6,8.9,1.4,1.7,2.1,10.8,3.3,1.6,1.0,0.7,1.1
177,Moussa Diabate,CHA,3.0,4.9,1.9,2.8,0.0,7.9,8.1,1.4,0.8,0.9,0.8
178,Kris Dunn,LAC,3.1,6.4,0.7,0.9,1.2,8.1,2.9,3.0,1.5,0.2,1.2
179,De'Andre Hunter,CLE,4.9,11.6,3.0,3.5,1.8,14.7,4.3,2.1,0.7,0.2,1.4
180,Jalen Smith,CHI,3.3,6.9,1.1,1.4,1.4,9.0,6.3,1.3,0.4,0.8,0.9
181,Marvin Bagley III,WAS,4.1,6.5,1.6,2.3,0.2,10.1,5.6,1.7,0.5,0.7,1.0
182,Aaron Nesmith,IND,4.5,12.1,2.3,2.9,2.7,14.1,4.7,1.6,0.8,0.5,0.9
183,Kyle Kuzma,MIL,5.0,9.7,2.4,3.2,0.8,13.1,4.9,2.2,0.7,0.5,1.8
184,Andre Drummond,PHI,2.8,5.5,1.0,1.5,0.5,7.1,9.2,0.8,0.6,0.9,0.9
185,Noah Clowney,BKN,3.9,9.9,3.1,3.9,2.1,13.0,3.9,1.8,0.8,0.8,1.9
186,Duncan Robinson,DET,3.8,8.9,1.3,1.6,2.8,11.6,2.8,2.0,0.8,0.3,0.6
187,Micah Potter,IND,2.2,4.6,2.0,2.0,1.2,7.6,3.4,2.2,0.2,0.6,1.0
188,Cameron Johnson,DEN,4.0,8.8,1.7,2.1,1.9,11.7,3.6,2.4,0.6,0.3,1.0
189,Isaiah Joe,OKC,3.3,7.3,1.5,1.7,2.5,10.7,2.6,1.5,0.5,0.2,0.8
190,Mitchell Robinson,NY,1.9,2.7,0.7,1.8,0.0,4.4,8.6,1.1,0.9,1.1,0.8
191,Christian Braun,DEN,4.4,8.8,2.1,2.6,0.6,11.4,4.4,3.0,0.8,0.3,1.3
192,AJ Green,MIL,3.4,7.6,0.7,0.9,3.0,10.5,2.6,2.1,0.7,0.1,0.8
193,Alex Caruso,OKC,2.2,5.3,0.6,0.7,1.0,6.2,3.0,2.0,1.5,0.4,0.9
194,Jake LaRavia,LAL,3.3,7.2,1.5,2.1,1.0,9.1,4.3,1.9,1.3,0.5,1.1
195,Egor Demin,BKN,3.4,8.9,0.8,0.9,2.2,9.8,3.3,3.4,0.9,0.3,1.9
196,Rui Hachimura,LAL,5.0,9.5,1.0,1.3,1.8,12.7,3.8,0.9,0.6,0.2,0.9
197,Tim Hardaway Jr.,DEN,4.5,9.9,1.5,1.6,2.7,13.2,2.4,1.4,0.4,0.1,0.4
198,Tre Johnson,WAS,4.5,9.7,1.2,1.4,2.1,12.2,2.9,1.6,0.5,0.4,1.5
199,Dru Smith,MIA,2.3,5.3,1.3,1.6,0.7,6.6,2.5,2.7,1.6,0.3,0.9
200,Ryan Dunn,PHO,2.8,6.3,0.6,0.8,0.8,7.0,5.0,1.8,1.2,0.6,1.2
201,Jordan Goodwin,PHO,3.3,8.4,0.7,0.9,1.4,8.7,4.6,2.3,1.4,0.2,1.2
202,Jeremiah Fears,NO,5.4,12.5,2.5,3.1,1.0,14.3,3.6,3.1,1.2,0.2,2.3
203,Terance Mann,BKN,2.9,6.4,1.4,1.7,0.9,8.1,3.5,3.7,0.7,0.3,1.1
204,Marcus Sasser,DET,2.3,4.0,1.2,1.2,1.5,7.3,1.5,2.3,0.7,0.0,0.7
205,Anfernee Simons,BOS,4.6,10.8,1.5,1.7,2.4,13.1,2.3,2.4,0.5,0.1,1.0
206,Isaiah Jackson,IND,2.9,4.9,1.6,2.1,0.0,7.3,5.9,0.8,0.7,0.8,1.1
207,Brandon Williams,DAL,4.1,9.5,3.0,3.7,0.5,11.6,2.8,3.9,1.2,0.2,1.9
208,Day'Ron Sharpe,BKN,2.8,4.6,1.5,2.4,0.2,7.3,5.7,2.4,1.0,0.5,1.5
209,Seth Curry,GS,3.0,4.5,0.0,0.0,1.0,7.0,2.0,1.5,1.0,0.0,0.0
210,Khris Middleton,WAS,3.7,8.2,1.6,2.0,0.7,9.7,4.0,3.3,0.8,0.4,1.6
211,Jock Landale,MEM,4.3,8.2,1.4,2.1,1.1,11.0,5.8,1.6,0.5,0.5,1.1
212,Jalen Green,PHO,5.5,11.5,1.5,2.5,3.0,15.5,2.0,2.0,1.0,0.0,1.0
213,Dylan Cardwell,SAC,1.3,2.6,1.2,2.2,0.0,3.9,4.9,0.9,1.0,1.8,0.8
214,Craig Porter Jr.,CLE,2.0,4.0,0.4,0.6,0.6,5.0,3.4,2.6,1.0,0.6,0.7
215,Jose Alvarado,NO,2.9,6.8,0.6,0.7,1.6,8.1,2.7,3.2,1.0,0.1,1.2
216,Luguentz Dort,OKC,2.8,7.5,0.6,0.7,1.9,8.2,3.4,1.1,0.8,0.6,0.7
217,Ziaire Williams,BKN,2.8,7.1,1.9,2.2,1.6,9.1,2.4,0.7,1.1,0.5,1.1
218,Maxime Raynaud,SAC,4.4,8.1,1.4,2.0,0.3,10.5,6.3,1.1,0.4,0.6,1.0
219,Malik Monk,SAC,4.1,9.6,1.4,1.8,1.8,11.4,2.0,2.2,0.8,0.4,1.3
220,Trendon Watford,PHI,3.4,6.3,1.7,2.1,0.5,8.9,4.6,3.6,0.4,0.2,1.5
221,Jaylen Wells,MEM,4.2,9.9,2.1,2.6,1.8,12.3,3.6,1.8,1.0,0.1,1.1
222,Kentavious Caldwell-Pope,MEM,2.8,6.9,1.5,1.6,1.3,8.5,2.4,3.2,0.8,0.2,1.3
223,Jamaree Bouyea,PHO,3.3,5.8,0.6,0.8,0.9,8.1,2.1,1.8,0.7,0.4,0.4
224,Lonzo Ball,CLE,1.7,5.7,0.5,0.8,1.2,5.2,4.2,4.5,1.3,0.3,1.6
225,Vince Williams Jr.,MEM,2.5,7.5,1.1,1.4,1.2,7.4,4.2,4.9,0.8,0.5,2.1
226,Will Richard,GS,2.9,5.6,1.1,1.3,1.3,8.2,2.8,1.1,1.0,0.1,0.8
227,Quinten Post,GS,3.0,6.9,0.5,0.6,1.5,8.0,4.1,1.5,0.6,0.5,0.8
228,Tolu Smith,DET,3.0,4.0,2.5,3.5,0.0,8.5,5.5,1.0,0.5,0.5,0.5
229,Zach Collins,CHI,3.7,6.4,1.4,2.0,0.9,9.7,5.6,1.5,0.2,0.4,1.0
230,Bruce Brown,DEN,2.9,6.1,1.0,1.3,0.5,7.3,4.2,2.2,1.0,0.3,1.1
231,Josh Minott,BOS,2.3,4.6,0.7,0.9,1.1,6.3,4.0,1.1,0.8,0.4,0.6
232,Dylan Harper,SA,4.6,10.3,1.8,2.4,0.7,11.6,3.2,3.8,1.1,0.2,1.6
233,De'Anthony Melton,GS,2.7,7.9,1.9,2.4,0.8,8.2,2.5,2.0,1.7,0.5,1.4
234,Isaiah Collier,UTA,3.0,5.9,2.0,3.0,0.5,8.4,2.4,6.6,0.7,0.4,2.4
235,Luka Garza,BOS,2.5,4.2,1.6,2.0,0.7,7.3,4.1,1.0,0.4,0.5,0.4
236,Kevin Love,UTA,2.3,5.6,1.1,1.4,1.5,7.2,5.4,2.0,0.4,0.4,0.7
